row_id,issue,severity,suggested_fix
1968,Duplicate content (hash: 080b5a24dc12cde7...),low,Review and deduplicate
1969,Duplicate content (hash: 080b5a24dc12cde7...),low,Review and deduplicate
1970,Duplicate content (hash: e0fbd5348ca8222a...),low,Review and deduplicate
1971,Duplicate content (hash: e0fbd5348ca8222a...),low,Review and deduplicate
1972,Duplicate content (hash: e0fbd5348ca8222a...),low,Review and deduplicate
1973,Duplicate content (hash: 080b5a24dc12cde7...),low,Review and deduplicate
1974,Duplicate content (hash: e0fbd5348ca8222a...),low,Review and deduplicate
1975,Duplicate content (hash: e0fbd5348ca8222a...),low,Review and deduplicate
1980,Duplicate content (hash: d1aa3a16102a9185...),low,Review and deduplicate
1981,Duplicate content (hash: d1aa3a16102a9185...),low,Review and deduplicate
1982,Duplicate content (hash: d1aa3a16102a9185...),low,Review and deduplicate
1983,Duplicate content (hash: d1aa3a16102a9185...),low,Review and deduplicate
1984,Duplicate content (hash: d1aa3a16102a9185...),low,Review and deduplicate
2004,Duplicate content (hash: c8434d1db9387dfa...),low,Review and deduplicate
2005,Duplicate content (hash: c8434d1db9387dfa...),low,Review and deduplicate
2007,Duplicate content (hash: c8434d1db9387dfa...),low,Review and deduplicate
2008,Duplicate content (hash: c8434d1db9387dfa...),low,Review and deduplicate
2009,Duplicate content (hash: c8434d1db9387dfa...),low,Review and deduplicate
2013,Duplicate content (hash: 3e0ead5b52124a8d...),low,Review and deduplicate
2014,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
2015,Duplicate content (hash: 2dc6db31db7be13c...),low,Review and deduplicate
2016,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2017,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2018,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2019,Duplicate content (hash: 93052c42b2cffea4...),low,Review and deduplicate
2020,Duplicate content (hash: 8fc6fad0470747a7...),low,Review and deduplicate
2021,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
2022,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
2023,Duplicate content (hash: 58f93d3330085e45...),low,Review and deduplicate
2024,Duplicate content (hash: c06737d874c6f272...),low,Review and deduplicate
2026,Duplicate content (hash: 6eb156e86daa4191...),low,Review and deduplicate
2027,Duplicate content (hash: 6eb156e86daa4191...),low,Review and deduplicate
2028,Duplicate content (hash: 6eb156e86daa4191...),low,Review and deduplicate
2029,Duplicate content (hash: 6eb156e86daa4191...),low,Review and deduplicate
2030,Duplicate content (hash: d789e8446feeaaa0...),low,Review and deduplicate
2031,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2032,Duplicate content (hash: ee1a4fbe43b22ca2...),low,Review and deduplicate
2033,Duplicate content (hash: 6eb156e86daa4191...),low,Review and deduplicate
2037,Duplicate content (hash: d789e8446feeaaa0...),low,Review and deduplicate
2038,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2039,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2040,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2041,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2042,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2043,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2044,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2045,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2046,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2047,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2048,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2049,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2050,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2051,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2052,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2053,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2054,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2055,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2056,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2057,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2058,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2059,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2060,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2061,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2062,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2063,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2064,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2065,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2066,Duplicate content (hash: e602eb274d4c2b0e...),low,Review and deduplicate
2067,Duplicate content (hash: ee1a4fbe43b22ca2...),low,Review and deduplicate
2070,Duplicate content (hash: 0901797edda5e739...),low,Review and deduplicate
2071,Duplicate content (hash: 0901797edda5e739...),low,Review and deduplicate
2072,Duplicate content (hash: 0901797edda5e739...),low,Review and deduplicate
2073,Duplicate content (hash: 0901797edda5e739...),low,Review and deduplicate
2074,Duplicate content (hash: 0901797edda5e739...),low,Review and deduplicate
2075,Duplicate content (hash: 0901797edda5e739...),low,Review and deduplicate
2088,Duplicate content (hash: 3e445c8afe5f1228...),low,Review and deduplicate
2089,Duplicate content (hash: 3e445c8afe5f1228...),low,Review and deduplicate
2090,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
2091,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
2092,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
2093,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
2094,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
2095,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
2096,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
2097,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
2100,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2101,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2102,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2103,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2104,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2105,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2106,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2107,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2108,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
2109,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
2110,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
2111,Duplicate content (hash: 2f078859b99e0a3c...),low,Review and deduplicate
2113,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
2114,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
2115,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
2116,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
2124,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
2125,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
2126,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
2127,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
2128,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
2129,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
2130,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
2131,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
2133,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2134,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2135,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2136,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2137,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2138,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2139,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2140,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2141,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2142,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2143,Duplicate content (hash: 856b7d95d095a90e...),low,Review and deduplicate
2147,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2149,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2150,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2151,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2152,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2153,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2154,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2155,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2156,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2158,Duplicate content (hash: bac9856b0cfab682...),low,Review and deduplicate
2162,Duplicate content (hash: 3615537712da0049...),low,Review and deduplicate
2163,Duplicate content (hash: 3615537712da0049...),low,Review and deduplicate
2164,Duplicate content (hash: 3615537712da0049...),low,Review and deduplicate
2166,Duplicate content (hash: 3615537712da0049...),low,Review and deduplicate
2171,Duplicate content (hash: 1acb044b79e4a40f...),low,Review and deduplicate
2173,Duplicate content (hash: 384826d59a01aca2...),low,Review and deduplicate
2178,Duplicate content (hash: 2dc6db31db7be13c...),low,Review and deduplicate
2179,Duplicate content (hash: 2dc6db31db7be13c...),low,Review and deduplicate
2180,Duplicate content (hash: 2dc6db31db7be13c...),low,Review and deduplicate
2181,Duplicate content (hash: 2dc6db31db7be13c...),low,Review and deduplicate
2183,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2184,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2185,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2186,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2187,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2188,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2189,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2191,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
2192,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2193,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2194,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2195,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2196,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2197,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2198,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2199,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2200,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2201,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2202,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2203,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2204,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2205,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
2207,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2208,Duplicate content (hash: 8fc6fad0470747a7...),low,Review and deduplicate
2209,Duplicate content (hash: 93052c42b2cffea4...),low,Review and deduplicate
2210,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2211,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2212,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2213,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2214,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2215,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2216,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2217,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2218,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2219,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2220,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
2221,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2222,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2223,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2224,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2225,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2226,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2227,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2228,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
2230,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
2231,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
2232,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
2233,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
2234,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
2235,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
2236,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
2237,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
2238,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
2239,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
2243,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
2244,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
2245,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
2246,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
2247,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
2248,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
2251,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
2252,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
2253,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
2254,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
2255,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
2256,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
2257,Duplicate content (hash: 6edfc6f230cf5309...),low,Review and deduplicate
